symbol,date,status,available,checksum,error
BTCUSD_PERP,2021-05-22,404,False,,
BTCUSD_PERP,2021-05-23,404,False,,
BTCUSD_PERP,2021-05-24,404,False,,
BTCUSD_PERP,2021-05-25,404,False,,
BTCUSD_PERP,2021-05-26,404,False,,
BTCUSD_PERP,2021-05-27,404,False,,
BTCUSD_PERP,2021-05-28,404,False,,
BTCUSD_PERP,2021-05-29,404,False,,
BTCUSD_PERP,2021-05-30,404,False,,
BTCUSD_PERP,2021-05-31,404,False,,
BTCUSD_PERP,2021-06-01,404,False,,
BTCUSD_PERP,2021-06-02,404,False,,
BTCUSD_PERP,2021-06-03,404,False,,
BTCUSD_PERP,2021-06-04,404,False,,
BTCUSD_PERP,2021-06-05,404,False,,
BTCUSD_PERP,2021-06-06,404,False,,
BTCUSD_PERP,2021-06-07,404,False,,
BTCUSD_PERP,2021-06-08,404,False,,
BTCUSD_PERP,2021-06-09,404,False,,
BTCUSD_PERP,2021-06-10,404,False,,
BTCUSD_PERP,2021-06-11,404,False,,
BTCUSD_PERP,2021-06-12,404,False,,
BTCUSD_PERP,2021-06-13,404,False,,
BTCUSD_PERP,2021-06-14,404,False,,
BTCUSD_PERP,2021-06-15,404,False,,
BTCUSD_PERP,2021-06-16,404,False,,
BTCUSD_PERP,2021-06-17,404,False,,
BTCUSD_PERP,2021-06-18,404,False,,
BTCUSD_PERP,2021-06-19,404,False,,
BTCUSD_PERP,2021-06-20,404,False,,
BTCUSD_PERP,2021-06-21,404,False,,
BTCUSD_PERP,2021-06-22,404,False,,
BTCUSD_PERP,2021-06-23,404,False,,
BTCUSD_PERP,2021-06-24,404,False,,
BTCUSD_PERP,2021-06-25,404,False,,
BTCUSD_PERP,2021-06-26,404,False,,
BTCUSD_PERP,2021-06-27,404,False,,
BTCUSD_PERP,2021-06-28,404,False,,
BTCUSD_PERP,2021-06-29,404,False,,
BTCUSD_PERP,2021-06-30,404,False,,
BTCUSD_PERP,2021-07-01,404,False,,
BTCUSD_PERP,2021-07-02,404,False,,
BTCUSD_PERP,2021-07-03,404,False,,
BTCUSD_PERP,2021-07-04,404,False,,
BTCUSD_PERP,2021-07-05,404,False,,
BTCUSD_PERP,2021-07-06,404,False,,
BTCUSD_PERP,2021-07-07,404,False,,
BTCUSD_PERP,2021-07-08,404,False,,
BTCUSD_PERP,2021-07-09,404,False,,
BTCUSD_PERP,2021-07-10,404,False,,
BTCUSD_PERP,2021-07-11,404,False,,
BTCUSD_PERP,2021-07-12,404,False,,
BTCUSD_PERP,2021-07-13,404,False,,
BTCUSD_PERP,2021-07-14,404,False,,
BTCUSD_PERP,2021-07-15,404,False,,
BTCUSD_PERP,2021-07-16,404,False,,
BTCUSD_PERP,2021-07-17,404,False,,
BTCUSD_PERP,2021-07-18,404,False,,
BTCUSD_PERP,2021-07-19,404,False,,
BTCUSD_PERP,2021-07-20,404,False,,
BTCUSD_PERP,2021-07-21,404,False,,
BTCUSD_PERP,2021-07-22,404,False,,
BTCUSD_PERP,2021-07-23,404,False,,
BTCUSD_PERP,2021-07-24,404,False,,
BTCUSD_PERP,2021-07-25,404,False,,
BTCUSD_PERP,2021-07-26,404,False,,
BTCUSD_PERP,2021-07-27,404,False,,
BTCUSD_PERP,2021-07-28,404,False,,
BTCUSD_PERP,2021-07-29,404,False,,
BTCUSD_PERP,2021-07-30,404,False,,
BTCUSD_PERP,2021-07-31,404,False,,
BTCUSD_PERP,2021-08-01,404,False,,
BTCUSD_PERP,2021-08-02,404,False,,
