kind,symbol,month,url,bytes,sha256,checksum_available,checksum_passed,rows,missing
klines,EOSUSDT,2020-05,https://data.binance.vision/data/futures/um/monthly/klines/EOSUSDT/1h/EOSUSDT-1h-2020-05.zip,30537,fa87ed32703629e3654853d48d3040840c8e8042c6f4ddfe16c216b5db2562e5,True,True,744,False
fundingRate,DOGEUSDT,2020-05,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOGEUSDT/DOGEUSDT-fundingRate-2020-05.zip,0,,False,,0,True
klines,LINKUSDT,2020-05,https://data.binance.vision/data/futures/um/monthly/klines/LINKUSDT/1h/LINKUSDT-1h-2020-05.zip,33031,701ce3fccd6043cee06fada60e65ab3cd81cba091883cc500bc4a8b45f7e4d49,True,True,744,False
fundingRate,LINKUSDT,2020-05,https://data.binance.vision/data/futures/um/monthly/fundingRate/LINKUSDT/LINKUSDT-fundingRate-2020-05.zip,797,bb590c2d02327d848687d183b555af93e2465d72640f5f33e12fe64597c69ec6,True,True,93,False
klines,DOTUSDT,2020-05,https://data.binance.vision/data/futures/um/monthly/klines/DOTUSDT/1h/DOTUSDT-1h-2020-05.zip,0,,False,,0,True
fundingRate,DOTUSDT,2020-05,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOTUSDT/DOTUSDT-fundingRate-2020-05.zip,0,,False,,0,True
klines,ADAUSDT,2020-05,https://data.binance.vision/data/futures/um/monthly/klines/ADAUSDT/1h/ADAUSDT-1h-2020-05.zip,32673,1f5b73a6e3a036d361815c2347b6474f321990f5011718c6ca4ddb57fe25eda2,True,True,744,False
klines,TRXUSDT,2020-05,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1h/TRXUSDT-1h-2020-05.zip,31086,6d3bfdeb001eac9614f74516359542b2d37d7c77fc016e53497b129c074177f1,True,True,744,False
fundingRate,TRXUSDT,2020-05,https://data.binance.vision/data/futures/um/monthly/fundingRate/TRXUSDT/TRXUSDT-fundingRate-2020-05.zip,705,1ec6c862d50a693e2892724500d578199acff29a4e7fbd23ddff8d76cc52eb36,True,True,93,False
klines,SOLUSDT,2020-05,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/1h/SOLUSDT-1h-2020-05.zip,0,,False,,0,True
fundingRate,LTCUSDT,2020-05,https://data.binance.vision/data/futures/um/monthly/fundingRate/LTCUSDT/LTCUSDT-fundingRate-2020-05.zip,767,5b68c95e592905148cae013388af734e4d477321fbbfca334dc0f6cae9cb44c6,True,True,93,False
klines,BTCUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1h/BTCUSDT-1h-2020-06.zip,36260,5f5b7ccd40facb7ddecd6019192be8de148e0aeeec8c8adc30cab3c474406c5b,True,True,720,False
fundingRate,BTCUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/fundingRate/BTCUSDT/BTCUSDT-fundingRate-2020-06.zip,791,30b3470ff98576578973d75e3c157a5cbf1778b11e4c26b4b4ff70a3cbb348ec,True,True,90,False
fundingRate,ETHUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/fundingRate/ETHUSDT/ETHUSDT-fundingRate-2020-06.zip,700,2e6af078edbe3e0df30d12d0d381652949572ce514222a257efe1f4eb145dae0,True,True,90,False
fundingRate,EOSUSDT,2020-05,https://data.binance.vision/data/futures/um/monthly/fundingRate/EOSUSDT/EOSUSDT-fundingRate-2020-05.zip,698,1ed0a7c6e3b6eaf4e9c3f22c365da146b052ce1654f42ed1534bab66da88b5a8,True,True,93,False
fundingRate,BNBUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/fundingRate/BNBUSDT/BNBUSDT-fundingRate-2020-06.zip,754,854819c6762a1f54f01421a3af1afbdbaf90c8d5c66a69b2dde645d5eaa97ed8,True,True,90,False
klines,XRPUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2020-06.zip,30786,0e3f4e423c51bf9b8f370b77056bf6c311317118a399e275fd7ba4d1433cbd3e,True,True,720,False
fundingRate,XRPUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/fundingRate/XRPUSDT/XRPUSDT-fundingRate-2020-06.zip,758,cb9ee8ee7378d237dda9c1482e2ee4e785fb0adf3bda20ad642d8efae3b86718,True,True,90,False
klines,ADAUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/klines/ADAUSDT/1h/ADAUSDT-1h-2020-06.zip,32502,f850adfe0bd05390ce8ef001e59035389df5105168034a1740db4b83bbcfe8c8,True,True,720,False
fundingRate,ADAUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/fundingRate/ADAUSDT/ADAUSDT-fundingRate-2020-06.zip,780,6c9d2761e88a7d712d9cb14e5a682c76cd8e6ac7199fb244ddeb82540b20f396,True,True,90,False
klines,ETHUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2020-06.zip,34088,312490661c3b420680eb6d99616643150393e9ab65b878060fe7776557b50c5c,True,True,720,False
klines,LTCUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/klines/LTCUSDT/1h/LTCUSDT-1h-2020-06.zip,31166,e8131e829d3a3caf0cae7cd97ff886b24e582d161ee2d4a644482d8a1e6b5bcc,True,True,720,False
fundingRate,LTCUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/fundingRate/LTCUSDT/LTCUSDT-fundingRate-2020-06.zip,738,4b1303c31fd7a3c22f597312b17b5c9c5dd5cb4d116a0bbd2f4904344d9a80a3,True,True,90,False
klines,BCHUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/klines/BCHUSDT/1h/BCHUSDT-1h-2020-06.zip,32611,c94e50b66d4c9d0c8a3fe7d7ef0bbd7dfbb7f8eb307a170eeadf2795e8fa9998,True,True,720,False
fundingRate,SOLUSDT,2020-05,https://data.binance.vision/data/futures/um/monthly/fundingRate/SOLUSDT/SOLUSDT-fundingRate-2020-05.zip,0,,False,,0,True
fundingRate,BCHUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/fundingRate/BCHUSDT/BCHUSDT-fundingRate-2020-06.zip,706,fde36b7ec3a1d9b41c5e56795afbb95e23fc69ee9c2996f300f4e69a3956a67e,True,True,90,False
klines,DOGEUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/1h/DOGEUSDT-1h-2020-06.zip,0,,False,,0,True
klines,EOSUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/klines/EOSUSDT/1h/EOSUSDT-1h-2020-06.zip,29238,2c0ae2f8765912139a513c7ed3412f68288cea2bd10ba10e7d362a2ebd803cac,True,True,720,False
fundingRate,EOSUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/fundingRate/EOSUSDT/EOSUSDT-fundingRate-2020-06.zip,696,3fb77e15279d114bb0d7d8bd6316c93d431bbdedff2820120f5b3ecfff3f9bf1,True,True,90,False
fundingRate,DOGEUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOGEUSDT/DOGEUSDT-fundingRate-2020-06.zip,0,,False,,0,True
klines,DOTUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/klines/DOTUSDT/1h/DOTUSDT-1h-2020-06.zip,0,,False,,0,True
fundingRate,DOTUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOTUSDT/DOTUSDT-fundingRate-2020-06.zip,0,,False,,0,True
klines,BNBUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/1h/BNBUSDT-1h-2020-06.zip,31311,a5c03af97ad31d8c7d802f63c594ae2d0ed039df9b8f949ae446ca78288e2aef,True,True,720,False
klines,TRXUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1h/TRXUSDT-1h-2020-06.zip,29985,d662598b0f6576b084d86c7f8342346c1279ffa0520f955c8552d2e4c3a173ca,True,True,720,False
fundingRate,TRXUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/fundingRate/TRXUSDT/TRXUSDT-fundingRate-2020-06.zip,720,69eb771d72bb360f727dcc8de1f7213dec5e318108e25b03f80bd0eeb3f30263,True,True,90,False
fundingRate,SOLUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/fundingRate/SOLUSDT/SOLUSDT-fundingRate-2020-06.zip,0,,False,,0,True
fundingRate,BTCUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/fundingRate/BTCUSDT/BTCUSDT-fundingRate-2020-07.zip,712,18dae7b11075fc0fba79ad47df46683415cba5d027caa69c66bc2a5c9d9b459a,True,True,93,False
fundingRate,BNBUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/fundingRate/BNBUSDT/BNBUSDT-fundingRate-2020-07.zip,894,57c05c478122ad7ccc7b0792759919d5610560f0bc20fd33cbf77e70613d7989,True,True,93,False
klines,BNBUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/1h/BNBUSDT-1h-2020-07.zip,33454,128fb0ff6d0ccdae9a79690821658a7b80d892d648832622bf50f2afe994fc34,True,True,744,False
klines,SOLUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/1h/SOLUSDT-1h-2020-06.zip,0,,False,,0,True
fundingRate,LINKUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/fundingRate/LINKUSDT/LINKUSDT-fundingRate-2020-06.zip,785,2bf1b6f44309d8eea370f32a56be8a65ea7834bf02dd55e2e97ff84ba940b78e,True,True,90,False
klines,XRPUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2020-07.zip,32877,1e371f83752b1171dc0f4a9765d0592db1f5c6abdd58607a96a3bdbbaf58f37e,True,True,744,False
klines,LINKUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/klines/LINKUSDT/1h/LINKUSDT-1h-2020-06.zip,31963,ce719a193c29145dc9bf78dbac16fef66c19a7ea67e9b344a34d829785dd6970,True,True,720,False
klines,ADAUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/klines/ADAUSDT/1h/ADAUSDT-1h-2020-07.zip,34585,605d354ebcf3ef721ae88186101ba7f514df7798a520939cccdd7aee0b67f68f,True,True,744,False
fundingRate,ADAUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/fundingRate/ADAUSDT/ADAUSDT-fundingRate-2020-07.zip,872,38994df41cd071f4127d67fd2c0c25a1a05775ac340afda451228624cdf036d6,True,True,93,False
fundingRate,ETHUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/fundingRate/ETHUSDT/ETHUSDT-fundingRate-2020-07.zip,774,1983ad90e1d1f98eefd2c23b9eb209d26e4e2efba2f4e8b5e662e8a7d563bc56,True,True,93,False
klines,LTCUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/klines/LTCUSDT/1h/LTCUSDT-1h-2020-07.zip,32706,c3bd97bfcfc894976546bbac26ac80e1e065e9af8652b0c540f05ef0e9f7d4bf,True,True,744,False
fundingRate,LTCUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/fundingRate/LTCUSDT/LTCUSDT-fundingRate-2020-07.zip,847,0e7874eab10699c4ad23ad5d9c9179381ac996062a6e09cecadeaca3b0a7387b,True,True,93,False
klines,BTCUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1h/BTCUSDT-1h-2020-07.zip,37043,f116be7c0a36e71f771ae4987b95e1f6d098dc0dae3b71154c12e7c390cf1a4c,True,True,744,False
klines,ETHUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2020-07.zip,35287,e315992b16103f4ec06168ebf6a4b7f892c1089f762b4cf51006a328e16e115f,True,True,744,False
klines,BCHUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/klines/BCHUSDT/1h/BCHUSDT-1h-2020-07.zip,33833,7c4468fe17581d006e6afe850fa294fadf78999e54dce95163fc2a30011355be,True,True,744,False
fundingRate,BCHUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/fundingRate/BCHUSDT/BCHUSDT-fundingRate-2020-07.zip,769,fdc3c6753d7f9ddbe49bd1f441a7ee6630204589a121898c4088b8fbd947cb0e,True,True,93,False
fundingRate,DOGEUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOGEUSDT/DOGEUSDT-fundingRate-2020-07.zip,623,8883b751965fb54dc57839952b5f9464b185fb40edc77db4b4489b64c52398a5,True,True,65,False
fundingRate,XRPUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/fundingRate/XRPUSDT/XRPUSDT-fundingRate-2020-07.zip,793,b002e4dfa1caf1ade67cbea895e62aa9a609888053013a188c8a3da39fcc84e2,True,True,93,False
klines,LINKUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/klines/LINKUSDT/1h/LINKUSDT-1h-2020-07.zip,34887,ae4422b3b686ba1e68c856fa08e3d9a53cb1ef82fd3fe07d7a3136a2ec3c5a1b,True,True,744,False
fundingRate,DOTUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOTUSDT/DOTUSDT-fundingRate-2020-07.zip,0,,False,,0,True
klines,TRXUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1h/TRXUSDT-1h-2020-07.zip,31463,120931485e7fb986a76da18a8c4c75418e4b2df2cd283c82516e034fe3515539,True,True,744,False
fundingRate,TRXUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/fundingRate/TRXUSDT/TRXUSDT-fundingRate-2020-07.zip,815,11c11b52d7165b42a9ec7d0a9ac2e0e705be7178d55dd3a9f63dcb98d3b11e90,True,True,93,False
fundingRate,SOLUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/fundingRate/SOLUSDT/SOLUSDT-fundingRate-2020-07.zip,0,,False,,0,True
fundingRate,LINKUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/fundingRate/LINKUSDT/LINKUSDT-fundingRate-2020-07.zip,805,02dbc4a446238f524fd0aca6cd33477c49d635d315ea43847317a21f3a42228f,True,True,93,False
klines,EOSUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/klines/EOSUSDT/1h/EOSUSDT-1h-2020-07.zip,30577,7628fb6ae7a5476f1753e2f9e0c92ede4e3b1857212749c0337a2bba1d03d0ca,True,True,744,False
fundingRate,EOSUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/fundingRate/EOSUSDT/EOSUSDT-fundingRate-2020-07.zip,764,316a56ff87ebe28eeb2ab8c3a90f0a9aa1b69ec25c42d48c9f3b6711d04d4727,True,True,93,False
klines,ETHUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2020-08.zip,36475,6ec4b508e0fbb9a2c6d15b6faf6bdb1d7e951affc02c77fa134f610dd1ada221,True,True,744,False
klines,DOGEUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/1h/DOGEUSDT-1h-2020-07.zip,23582,cb5abc84d349de346fe5cd716d35daf17329df413e2bc5d729aac9fa03f919ec,True,True,519,False
klines,BNBUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/1h/BNBUSDT-1h-2020-08.zip,33782,c32f0ebc1c8348043067c8772931b6d7bb4e4e5adef4dc0395421d2e3595d560,True,True,744,False
fundingRate,BNBUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/fundingRate/BNBUSDT/BNBUSDT-fundingRate-2020-08.zip,949,24bbf156cf48214abb8a07c72f6bf75e7478f1015ec76525aa963b280226645d,True,True,93,False
klines,DOTUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/klines/DOTUSDT/1h/DOTUSDT-1h-2020-07.zip,0,,False,,0,True
klines,SOLUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/1h/SOLUSDT-1h-2020-07.zip,0,,False,,0,True
klines,XRPUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2020-08.zip,34015,665fad96054bd7d0b2f9a5d45d3f77687ba9cdaeae9f429e51b3418973741ce8,True,True,744,False
klines,ADAUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/klines/ADAUSDT/1h/ADAUSDT-1h-2020-08.zip,33936,7ff1dda42939b494d76bd2ef86a70a93b00540d40b654797b4c984b8e7a4a379,True,True,744,False
fundingRate,ADAUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/fundingRate/ADAUSDT/ADAUSDT-fundingRate-2020-08.zip,959,c39fc9f9042ac4cdfb220ef7b8a313a3cc94a0ae2edd7d5f3f221fe6b86f2fbc,True,True,93,False
fundingRate,LTCUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/fundingRate/LTCUSDT/LTCUSDT-fundingRate-2020-08.zip,954,48eb317ce9bb6b4975277b2c9a68baf7c03e0714d2603d0277c1f856819f9ea3,True,True,93,False
fundingRate,BTCUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/fundingRate/BTCUSDT/BTCUSDT-fundingRate-2020-08.zip,854,e6f6d1749f674c85d4766e0eb36af6ea40d91a0674234d30df80eb9876b094e3,True,True,93,False
klines,LTCUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/klines/LTCUSDT/1h/LTCUSDT-1h-2020-08.zip,34072,cd9aecb588367e5ae3858361f2a32ef55b4f149249c70e4b981f41594c40e067,True,True,744,False
klines,BTCUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1h/BTCUSDT-1h-2020-08.zip,37996,d4dff9c958c878c00f2f3f059043612ac051fdc4117c3e9e74261db28c4f13fc,True,True,744,False
fundingRate,BCHUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/fundingRate/BCHUSDT/BCHUSDT-fundingRate-2020-08.zip,970,e3fd4c9ec4283d59725a6f655d0f558f686934ff4f92d5f491526a3e44ad529b,True,True,93,False
klines,BCHUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/klines/BCHUSDT/1h/BCHUSDT-1h-2020-08.zip,34923,a67d8f9f3c47bf297f6bc652caf2d1ac8102509e3b8aefc66bc4118d88495744,True,True,744,False
fundingRate,ETHUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/fundingRate/ETHUSDT/ETHUSDT-fundingRate-2020-08.zip,918,d4e766270a078741387ba564103d285ad9a2c05c7e6df9ad0b03619248bb041f,True,True,93,False
fundingRate,EOSUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/fundingRate/EOSUSDT/EOSUSDT-fundingRate-2020-08.zip,952,40022a3a67f020b56a8ba8ed71033989048cad076055b9b124ee3c153c01d7ec,True,True,93,False
klines,EOSUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/klines/EOSUSDT/1h/EOSUSDT-1h-2020-08.zip,32038,8bbdd0a296a6cd705f8b1fb2fadb928e1aac639f222c0aad46827d35e9bc7256,True,True,744,False
klines,DOGEUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/1h/DOGEUSDT-1h-2020-08.zip,32764,5f24b3b9f6bcff31c343d1836302a4e4f2e5aaddde1e5b140ae63ba67dae152f,True,True,744,False
fundingRate,DOGEUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOGEUSDT/DOGEUSDT-fundingRate-2020-08.zip,792,0e07df16593d5f42f5e4444bf3c0bb444b6e7a2b77915c288d01541438ccf6c4,True,True,93,False
fundingRate,LINKUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/fundingRate/LINKUSDT/LINKUSDT-fundingRate-2020-08.zip,936,43d1cf7c435eefbb562a782e10a061634d25966f68692bdd5179d3cabc01b2c3,True,True,93,False
klines,DOTUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/klines/DOTUSDT/1h/DOTUSDT-1h-2020-08.zip,10771,0c16074431217211633c84b717b4900310e2e5673886c5c939e5d56a41d50f82,True,True,233,False
fundingRate,XRPUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/fundingRate/XRPUSDT/XRPUSDT-fundingRate-2020-08.zip,874,0443afcd2e8c933f3c42df6fb22fdd329fd2ab122757ce90617515f864a80f8d,True,True,93,False
klines,SOLUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/1h/SOLUSDT-1h-2020-08.zip,0,,False,,0,True
klines,TRXUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1h/TRXUSDT-1h-2020-08.zip,32904,17d2f167d7a41c1d690b247a6b152981999d78e89d95cac31f90b0b8e92fcd76,True,True,744,False
fundingRate,SOLUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/fundingRate/SOLUSDT/SOLUSDT-fundingRate-2020-08.zip,0,,False,,0,True
klines,LINKUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/klines/LINKUSDT/1h/LINKUSDT-1h-2020-08.zip,36403,2395527e727488eb6da6040da06c3503a42e445b6c9156240494295a08a54c2e,True,True,744,False
klines,BTCUSDT,2020-09,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1h/BTCUSDT-1h-2020-09.zip,36859,b210c5ecfae463aaef862ea0e6d8ccbf63430f32d6a80bad0bdeb2eef83a7165,True,True,720,False
fundingRate,BTCUSDT,2020-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/BTCUSDT/BTCUSDT-fundingRate-2020-09.zip,838,7ae9a3b6afb2dc06e46080582908ec8c27063b707a14c7f1e679dc991ff48032,True,True,90,False
klines,ETHUSDT,2020-09,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2020-09.zip,35551,d7199a24ab2e41e56ede3141caf6dc63ebd759e3931005c87c0062dd7705ae9d,True,True,720,False
fundingRate,ETHUSDT,2020-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/ETHUSDT/ETHUSDT-fundingRate-2020-09.zip,807,cdee5c299c22dda85a5d5449e19250f7bc66c0d52759f9de0a49cc233520510d,True,True,90,False
fundingRate,BNBUSDT,2020-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/BNBUSDT/BNBUSDT-fundingRate-2020-09.zip,948,96c54d80d6b4e2315fc21efbfbf0ab314b9b73c211215b7c7bf1612364048384,True,True,90,False
fundingRate,XRPUSDT,2020-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/XRPUSDT/XRPUSDT-fundingRate-2020-09.zip,719,54317593b240a23d9db9784ef2cf45fea38a85b366b400865742c472add57707,True,True,90,False
klines,BNBUSDT,2020-09,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/1h/BNBUSDT-1h-2020-09.zip,34030,ed9b9d1100dd508f1ab95e815c43e33e1a58449a2669c1cd23c80ee73ae2365b,True,True,720,False
klines,ADAUSDT,2020-09,https://data.binance.vision/data/futures/um/monthly/klines/ADAUSDT/1h/ADAUSDT-1h-2020-09.zip,32567,641ff765b2d80eb1365d04c4fa6f2daea1a22d061fd80c9bf20351e82da5a1bb,True,True,720,False
klines,LTCUSDT,2020-09,https://data.binance.vision/data/futures/um/monthly/klines/LTCUSDT/1h/LTCUSDT-1h-2020-09.zip,32137,e2150342ab43f2ff5d4195c7598264ced5fe6ed2d1a29a5990e2018d517477bb,True,True,720,False
fundingRate,DOTUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOTUSDT/DOTUSDT-fundingRate-2020-08.zip,549,a0ff136ff0dc2e224289cb03893d21bdd53e6221988e8dbfdfddbccf08c72afd,True,True,35,False
fundingRate,TRXUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/fundingRate/TRXUSDT/TRXUSDT-fundingRate-2020-08.zip,921,7c996b6915c8b8dd5b98b1538cba0c1d40d11957a520e4d2fefbaedff7974478,True,True,93,False
fundingRate,LTCUSDT,2020-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/LTCUSDT/LTCUSDT-fundingRate-2020-09.zip,722,002e6d2557232661cbbb9df6b55ad29e25cc1f24ea2037e0f936d834055945fd,True,True,90,False
fundingRate,BCHUSDT,2020-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/BCHUSDT/BCHUSDT-fundingRate-2020-09.zip,714,4858bf0e023b46ba9ea9a4c1b82757f7f9341459b4933de3685ecd3a1190bd18,True,True,90,False
klines,DOGEUSDT,2020-09,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/1h/DOGEUSDT-1h-2020-09.zip,30961,80d6632844e554d25aec5a35e0f143f0b641327e00a5ef1a6168d749b2330c60,True,True,720,False
klines,BCHUSDT,2020-09,https://data.binance.vision/data/futures/um/monthly/klines/BCHUSDT/1h/BCHUSDT-1h-2020-09.zip,33066,af6d0330f585097a505ee693390099ab9971f4ef3442a33112e721a1e1181ce5,True,True,720,False
fundingRate,DOGEUSDT,2020-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOGEUSDT/DOGEUSDT-fundingRate-2020-09.zip,855,69b12f7ed992799da5b499d5d85530f1c2c3eb46a008ed6c865bc665b1118c11,True,True,90,False
klines,EOSUSDT,2020-09,https://data.binance.vision/data/futures/um/monthly/klines/EOSUSDT/1h/EOSUSDT-1h-2020-09.zip,30115,b07393aaf67f0751726c1f4a049f4823ad0c0f89f6d69ecfc431f3c280464a99,True,True,720,False
klines,LINKUSDT,2020-09,https://data.binance.vision/data/futures/um/monthly/klines/LINKUSDT/1h/LINKUSDT-1h-2020-09.zip,34795,2d8e6d449640b57bb5ae7e8977c9880dce802e7ecbb7df5956473bb58738e927,True,True,720,False
fundingRate,DOTUSDT,2020-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOTUSDT/DOTUSDT-fundingRate-2020-09.zip,772,fd3c596fd7d1f902c577172caa05d4494191a7e137910deb50ec48ca3e44d5d1,True,True,90,False
