candidate,eligible,score,periods_positive,cagr,sharpe,dd,turnover,severe,selection_cagr,selection_sharpe,selection_dd
country_l126-252_k4_s15__r20__v15__g100,False,-0.14369273563851062,False,False,False,False,32.49239821241541,False,-0.02049261542561298,-0.17257363873567713,-0.4896690541794301
country_l21-63-126-252_k3_s00__r10__v18__g114,False,-0.1438086813903675,False,False,False,False,37.36125632867699,False,-0.01527534158700139,-0.10166956371450016,-0.5400341806882607
country_l126-252_k4_s00__r5__v12__g100,False,-0.1441644096738063,False,False,False,False,25.80957479514591,False,-0.02612793056498186,-0.23106927488498666,-0.4607998455011991
combined_l21-63-126-252_k3_s25__r20__v18__g125,False,-0.1441950699998098,False,False,False,False,56.83804410101937,False,-0.01605744757621408,-0.12903626424489464,-0.389306345987246
combined_l63-126-252_k2_s25__r10__v18__g125,False,-0.14438716915540814,False,False,False,False,57.59820177994867,False,-0.012171959656392617,-0.09311136429187705,-0.435372475265861
combined_l63-126-252_k2_s25__r20__v18__g114,False,-0.14457351594900525,False,False,False,False,53.22612839887221,False,-0.01449710073837418,-0.11602065074237479,-0.43498814491680915
country_l126-252_k2_s15__r10__v12__g114,False,-0.14504427100456974,False,False,False,False,37.82970589811263,False,-0.01877366759644461,-0.15981513392461638,-0.4830625607836725
country_l126-252_k2_s15__r20__v12__g125,False,-0.14512553030708658,False,False,False,False,38.270422759540445,False,-0.018854247676279856,-0.15696336215425785,-0.4820301577056034
country_l63-126-252_k2_s00__r5__v12__g100,False,-0.14513576493487057,False,False,False,False,30.91091023410396,False,-0.02369887040801244,-0.20603360185768482,-0.46615082737990454
country_l63-126-252_k4_s00__r10__v15__g114,False,-0.14531832567924818,False,False,False,False,31.568357122261638,False,-0.02014783920267993,-0.14903237659832896,-0.5246592779631583
country_l21-63-126-252_k2_s00__r10__v18__g125,False,-0.14536476204158866,False,False,False,False,40.96771105494905,False,-0.011997689258777866,-0.0752126607869817,-0.5658539709944239
country_l126-252_k4_s00__r10__v15__g125,False,-0.145669480858706,False,False,False,False,30.007735443216617,False,-0.020164853406395955,-0.14490432087123933,-0.5400430661464634
country_l126-252_k3_s15__r20__v15__g100,False,-0.14572744511190192,False,False,False,False,34.09026566701511,False,-0.021454619567185085,-0.17805000785198713,-0.48251706061668664
country_l126-252_k3_s00__r5__v15__g114,False,-0.14576680038230536,False,False,False,False,32.942063860728325,False,-0.023602726395533846,-0.1711068167355469,-0.48074218968325677
combined_l21-63-126-252_k2_s25__r10__v18__g114,False,-0.1460290776635731,False,False,False,False,61.10059679548836,False,-0.012233836678472887,-0.0992513806596611,-0.41846337415763835
country_l21-63-126-252_k3_s00__r5__v18__g100,False,-0.14614107554827216,False,False,False,False,35.89344924325884,False,-0.02148021614034923,-0.15325722694119606,-0.4896112498036298
combined_l21-63-126-252_k2_s25__r5__v12__g125,False,-0.1466852274231925,False,False,False,False,59.38685903324486,False,-0.017495544484583014,-0.15891017755618445,-0.3594120409983079
country_l126-252_k3_s00__r5__v12__g125,False,-0.14689519515324626,False,False,False,False,29.468249089551893,False,-0.026425590401862875,-0.21941141998269648,-0.46040142442374565
country_l63-126-252_k4_s00__r5__v18__g100,False,-0.1470275658363307,False,False,False,False,32.41807120362906,False,-0.024034567561282083,-0.17294635606716907,-0.488535276431351
country_l21-63-126-252_k3_s15__r20__v18__g100,False,-0.14703662772381162,False,False,False,False,40.24331483704382,False,-0.020254735561373804,-0.15797594021083924,-0.4716065553620672
country_l21-63-126-252_k3_s00__r10__v15__g114,False,-0.14727881452349506,False,False,False,False,34.95467325234681,False,-0.018952713601219195,-0.13928888809418147,-0.5296169257367395
country_l21-63-126-252_k4_s00__r10__v12__g114,False,-0.14729297137124697,False,False,False,False,28.98367422896183,False,-0.022086575750249304,-0.19140955989073843,-0.5138784360197466
country_l21-63-126-252_k3_s00__r10__v12__g125,False,-0.1475427423978648,False,False,False,False,31.354288389472167,False,-0.02175697843878166,-0.18457223283463156,-0.5064950152409855
country_l126-252_k4_s15__r20__v18__g100,False,-0.14780869454277137,False,False,False,False,33.56905841059355,False,-0.02112779915585028,-0.16763621135537154,-0.5089881056052692
combined_l21-63-126-252_k2_s25__r5__v18__g114,False,-0.1479281032202306,False,False,False,False,61.8547298241861,False,-0.01567801636575361,-0.12665861275349274,-0.38486330503294397
country_l63-126-252_k4_s00__r5__v15__g100,False,-0.14793170438890318,False,False,False,False,30.827436585351368,False,-0.025446083468975367,-0.19810720257563003,-0.4789830938467563
combined_l63-126-252_k2_s25__r20__v15__g125,False,-0.14859441365718407,False,False,False,False,54.56489215597585,False,-0.01577515367694482,-0.12876619253617927,-0.4358516571376365
country_l21-63-126-252_k4_s00__r10__v18__g114,False,-0.14872152861006446,False,False,False,False,34.975600283961946,False,-0.017769208636444822,-0.11976232794362533,-0.5600032459686344
country_l63-126-252_k4_s00__r10__v12__g125,False,-0.14897805457198696,False,False,False,False,28.67980439395647,False,-0.023595233604777,-0.20028788909226644,-0.5111615177601789
country_l63-126-252_k3_s00__r10__v18__g125,False,-0.14977481065483586,False,False,False,False,36.20936768947688,False,-0.017542398832425143,-0.11165378652273873,-0.5657177698710665
combined_l21-63-126-252_k4_s25__r5__v18__g125,False,-0.15033162686176257,False,False,False,False,58.242570908748995,False,-0.019296683141278748,-0.15920226865005274,-0.37914763964486387
country_l63-126-252_k3_s00__r10__v15__g125,False,-0.1504140689692044,False,False,False,False,33.16298470137704,False,-0.020421680577696888,-0.14595778514418323,-0.5482241678380809
country_l126-252_k4_s15__r10__v15__g100,False,-0.15054041183762157,False,False,False,False,33.229511028149204,False,-0.022309028090305105,-0.18776464266561432,-0.5081693896840389
country_l63-126-252_k3_s00__r5__v12__g100,False,-0.15065719257794633,False,False,False,False,28.434493839786057,False,-0.027176544780438294,-0.23927948707361885,-0.47412136833573404
combined_l21-63-126-252_k2_s25__r20__v15__g114,False,-0.15101189235878384,False,False,False,False,58.57232935391054,False,-0.015200829128785398,-0.1306485475615598,-0.4278258607995461
country_l21-63-126-252_k4_s00__r5__v18__g100,False,-0.15113978136889997,False,False,False,False,33.48190712722212,False,-0.02422546620045274,-0.174965253292032,-0.506239218080146
country_l21-63-126-252_k3_s00__r5__v15__g100,False,-0.15138866620474267,False,False,False,False,34.180024043266656,False,-0.0245197549901216,-0.18943398440601192,-0.4916365915383547
country_l21-63-126-252_k4_s00__r10__v15__g114,False,-0.15142716940236006,False,False,False,False,32.814063203979906,False,-0.020999274917482103,-0.15566292256805545,-0.5469835934939502
