strategy_id,period,state_label,duration_bucket,days,compound_return,log_return_contribution,dollar_pnl,mean_daily_return,annualized_sharpe,positive_day_rate,negative_day_rate,worst_day,return_q05,turnover,average_daily_turnover,log_return_per_turnover,costs,funding_pnl,price_pnl,average_gross,max_gross,max_stress_gross,rebalance_events,risk_reductions,forced_exits,novelty_days,novelty_share,state_entry_days
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,transition,3-5,54,0.032356240535156434,0.03184380181053226,542.8345732028956,0.0005924008113084619,4.9841534613882,0.5,0.5,-0.003524594849782625,-0.0026564060374751506,1.3037812570430969,0.024144097352649944,0.02442419051394574,68.76274694898024,13.518375854158524,598.0789442977057,0.3250028624419992,0.4167823894920276,,5,0,0,0,0.0,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,transition,41+,25,-0.0008984124537473214,-0.000898816268095188,-16.982374666826217,-3.491314095412257e-05,-0.45376211962881674,0.6,0.4,-0.0050899020404890916,-0.0018583642248145126,0.7157209511964381,0.028628838047857524,-0.001255819417599384,40.6824517305163,11.092170468258058,12.607906595429615,0.3577961943340743,0.4637780534845413,,3,0,0,0,0.0,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,transition,6-10,47,-0.0031282049829723284,-0.0031331080440367733,-57.439815268890015,-6.340455196568569e-05,-0.4699422925111529,0.5319148936170213,0.46808510638297873,-0.008479243501812062,-0.004437337928148532,1.0835256506287247,0.023053737247419676,-0.002891586407962526,56.98452775974323,4.803996076001254,-5.259283585147642,0.33854362004471117,0.4242637284032299,,5,0,0,0,0.0,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,transition_2,1-2,43,0.027118477441554434,0.026757286942666714,431.0768977647622,0.0006269065054672721,3.9659546587129495,0.5348837209302325,0.46511627906976744,-0.004762372747162402,-0.004329507874619764,2.4332710061272675,0.056587697816913196,0.010996426980508404,130.7218790409081,0.8903301888249522,560.9084466168608,0.32986342213081116,0.4621670804608616,,9,0,0,0,0.0,27
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,transition_2,11-20,41,0.01892793047115064,0.018751025999611405,354.12531609222424,0.0004618970462319638,2.9196925120525363,0.43902439024390244,0.5609756097560976,-0.0060093704198349585,-0.0031826788823479113,0.7868402083820492,0.019191224594684125,0.02383079283425088,44.44996990648387,6.296295130793613,392.27899086794037,0.28135006039221705,0.3584190954897313,,4,0,0,0,0.0,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,transition_2,21-40,56,-0.010410894973052622,-0.010465467436020398,-195.42697622042397,-0.00018343887253159465,-1.3266360472515801,0.4642857142857143,0.5357142857142857,-0.0057804968080305,-0.004983131379541456,2.240901372778844,0.04001609594247935,-0.004670204393262801,127.43696205065888,-6.47734304339105,-61.512671126378365,0.31496588498203726,0.4067221545250278,,8,0,0,0,0.0,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,transition_2,3-5,41,0.08377629381643913,0.08045151070198067,1389.999875153626,0.00197520152087974,7.9117007046776475,0.6097560975609756,0.3902439024390244,-0.008030804927932955,-0.002967292344477568,1.4723438148869399,0.035910824753339995,0.054641796222140195,76.05484893046433,-8.192662813297096,1474.2473868973755,0.32533006978530377,0.4541645250748959,,5,0,0,0,0.0,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,transition_2,41+,20,0.003702488572744778,0.0036956512335124597,72.4336677051324,0.00018757373196399697,1.4815515517486295,0.55,0.45,-0.0037335734664147857,-0.0030897411706879542,1.2827962903766084,0.06413981451883041,0.002880933832781412,72.91090031211341,-9.4971511336092,154.84171915086154,0.3411362307168181,0.3974874004849612,,4,0,0,0,0.0,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,transition_2,6-10,35,-0.012755754421491376,-0.012837807570265009,-232.7759183690141,-0.00036378821869059876,-2.828518380061415,0.4857142857142857,0.5142857142857142,-0.00819582202425273,-0.004175700806955873,1.3218488089285692,0.037767108826530546,-0.009712009031252791,74.71087072044921,-5.7964597637620265,-152.26858788479132,0.27837306498628706,0.4351445638741789,,6,0,0,0,0.0,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,final_2026h1,deleveraging,1-2,23,0.003493878165029335,0.0034877887523685684,56.781203342350636,0.000155503387876872,1.046884118291635,0.5217391304347826,0.4782608695652174,-0.004326023909317023,-0.0040805476246905,0.6503824031208167,0.0282774957878616,0.005362673921730733,33.002123879792165,-29.646425473347705,119.42975269545859,0.34918883247163734,0.4175934340907741,,2,0,0,0,0.0,13
